# timestamp vx vy vz
221.922 3.23170788218988 1.7932454565382 0.00298399149757287
221.942 3.32784067229742 1.60761894767993 0.00304406960580486
221.962 3.41331130619854 1.41684669933828 0.00307101262434926
221.982 3.48785053078922 1.22153171640948 0.00306074517093741
222.002 3.55122932519081 1.02229076285412 0.00300981416815732
222.022 3.60325854369145 0.81975425731939 0.00291553072777276
222.042 3.64378498810165 0.614565124983039 0.0027775308782729
222.062 3.67268748010986 0.40737764939744 0.00259933629242002
222.082 3.68987650422392 0.198857368111755 0.002388496171573
222.102 3.69529420777103 -0.010318927328058 0.00215658724568007
222.122 3.68891466990614 -0.219464160472366 0.00191879014302371
222.142 3.67074686070383 -0.427891629992157 0.00168922945726943
222.162 3.64083760025029 -0.63492566970335 0.0014763138145365
222.182 3.59927182765168 -0.839902617659896 0.00128231224312844
222.202 3.54617260103408 -1.04217081615379 0.00110335417352919
222.222 3.4817011878088 -1.24109048523752 0.000929942496873701
222.242 3.40605805759004 -1.43603233147104 0.000752597208105551
222.262 3.31948387511265 -1.62637615666879 0.000567499049116904
222.282 3.22225959049735 -1.81151073142209 0.000377002567235996
222.302 3.11470643925073 -1.99083379509919 0.000189636115204228
222.322 2.99718524465733 -2.16375308777533 1.9536909146424e-05
222.342 2.8700887440922 -2.32969770146387 -0.000119763333966039
222.362 2.73383391533351 -2.4881294313473 -0.00022155275884489
222.382 2.58886127895463 -2.63854380770742 -0.000286504313925656
222.402 2.43563489832408 -2.78047009592528 -0.000322675751380008
222.422 2.27464229205775 -2.91347105698761 -0.000344996803665901
222.442 2.10639347099285 -3.03714031305763 -0.000369628125744649
222.462 1.93141997516188 -3.15109971304569 -0.000408320237282794
222.482 1.75027478624486 -3.25499909311581 -0.000467900699211682
222.502 1.56353232756925 -3.34851627668559 -0.000550274113738369
222.522 1.37178811050201 -3.43135729284704 -0.000652614591958639
222.542 1.17565484476137 -3.50325877899516 -0.0007694828977082
222.562 0.975758548728752 -3.5639903834565 -0.000894943591413101
222.582 0.772738195840677 -3.61335498390996 -0.00102275749770572
222.602 0.567245714588808 -3.6511886873868 -0.00114638170543579
222.622 0.359945341555052 -3.67736124408111 -0.00125913803694999
222.642 0.151506504797758 -3.69178059926567 -0.00135606621030355
222.662 -0.0574032927620944 -3.69439744520762 -0.00143577700146078
222.682 -0.266119120305763 -3.68520563497909 -0.00150062071358378
222.702 -0.473978619116766 -3.6642421824571 -0.0015566871770375
222.722 -0.68032232553342 -3.63158675031631 -0.00161347232301634
222.742 -0.884497223426952 -3.58735601794837 -0.00168021049344576
222.762 -1.08586029667957 -3.53169804938141 -0.0017622067508888
222.782 -1.28377885213706 -3.46479178127263 -0.00186050345217367
222.802 -1.47763051960874 -3.38684702290836 -0.00197188024839373
222.822 -1.66680330384767 -3.29810453994897 -0.0020890820590154
222.842 -1.8506961563327 -3.19883697562354 -0.00220332678704139
222.862 -2.02871954705052 -3.08934977192435 -0.00230681303417978
222.882 -2.20029551647585 -2.96998125335193 -0.0023929480749498
222.902 -2.36485767557144 -2.84110262691498 -0.0024563478566838
222.922 -2.52185235341498 -2.70311789112981 -0.00249288746941795
222.942 -2.67075122109523 -2.55646283501349 -0.00250025631473893
222.962 -2.81106391560813 -2.40160403707695 -0.00247851327462749
222.982 -2.94233918748374 -2.23903877432444 -0.00243013718135232
223.002 -3.06416490078624 -2.06929502225345 -0.00236002681747183
223.022 -3.17616763875085 -1.89293060789526 -0.00227527913789161
223.042 -3.27800836579032 -1.71052389326001 -0.00218274971254919
223.062 -3.36937808950139 -1.52266445878195 -0.00208661316909098
223.082 -3.44999746630174 -1.32995225635986 -0.00198814141492748
223.102 -3.51961680142998 -1.13299760935705 -0.00188570363724516
223.122 -3.57801624529853 -0.932421248731735 -0.00177497473509088
223.142 -3.62500795337517 -0.72885471047086 -0.00165122807242793
223.162 -3.66043824606465 -0.522940733023948 -0.00151162823117856
223.182 -3.68418780506149 -0.315333293433465 -0.00135543944332062
223.202 -3.69617167335005 -0.106697607334795 -0.00118402559088993
223.222 -3.69633961347997 0.102290626423077 -0.00100071585740717
223.242 -3.68468004859644 0.310953534950295 -0.000809326893624847
223.262 -3.66122400347055 0.518619380488855 -0.000612684983267303
223.282 -3.62604546277468 0.724623315791932 -0.000412491694458006
223.302 -3.57926137108259 0.928307384123901 -0.000209323879724943
223.322 -3.52103114658051 1.1290208831158 -2.73684990126485e-06
223.342 -3.45155133189017 1.32612436717584 0.000207600712943882
223.362 -3.37105024489168 1.5189936498998 0.000420771842570049
223.382 -3.27978749243471 1.70702016792658 0.000634508114669835
223.402 -3.17805397033854 1.88961098093817 0.000845189646862865
223.422 -3.06617179178987 2.06618884461445 0.00104798862435026
223.442 -2.94449349971951 2.23619301313594 0.00123844808212178
223.462 -2.81340127917894 2.3990800416865 0.00141406068715643
223.482 -2.67330688573824 2.55432385940815 0.00157441226407626
223.502 -2.52465164548608 2.70141576940103 0.00172118179514641
223.522 -2.36790624437091 2.83986528550068 0.00185795443012601
223.542 -2.20356841095453 2.96920933682716 0.0019881645945735
223.562 -2.03216059916552 3.0890214723343 0.00211303909816472
223.582 -1.85422977764056 3.19891269758689 0.00223141014454126
223.602 -1.67034742972432 3.29853147476069 0.00233971533130273
223.622 -1.48110896728376 3.38756366576019 0.00243218564462895
223.642 -1.28712728266394 3.46573190651397 0.00250291340002176
223.662 -1.08902630064406 3.53279498127009 0.00254792018306068
223.682 -0.887440392251553 3.58854776571388 0.00256534484401483
223.702 -0.683014374762151 3.6328212269679 0.00255544349783871
223.722 -0.476403186798849 3.66548236387585 0.0025205345692648
223.742 -0.26826831442106 3.68643355012539 0.00246439428878218
223.762 -0.0592742172137403 3.69561187737091 0.00239165218860556
