# timestamp vx vy vz
318.058 1.33412019952145 -1.24398646319335 5.35404040208232e-05
318.078 1.33889662977311 -1.24154323675929 0.000155849491412341
318.098 1.34441372907856 -1.23859192345014 0.000245557242048361
318.118 1.35067255021922 -1.23512153201268 0.000321973289364952
318.138 1.35767391749002 -1.23111933544081 0.000384979841004254
318.158 1.36541820074466 -1.22657075136809 0.000435206449855518
318.178 1.37390508944102 -1.22145922246009 0.000474204785109414
318.198 1.38313357209976 -1.21576620554105 0.000504464520532266
318.218 1.39310193630434 -1.20947117159382 0.000529413334462492
318.238 1.40380774559645 -1.20255159911717 0.000553304538830162
318.258 1.41524758532551 -1.19498290105539 0.000579980998275779
318.278 1.42741680849819 -1.18673835172799 0.000611639049290222
318.298 1.44030951267386 -1.17778908018694 0.00064871612922307
318.318 1.45391853996453 -1.16810407021666 0.000689890776280733
318.338 1.46823546932698 -1.15765017184905 0.000732178756282214
318.358 1.48325053177567 -1.14639222802869 0.000771990456973126
318.378 1.49895252559567 -1.13429320127807 0.000806188282344439
318.398 1.51532880863474 -1.1213141852126 0.000832182779384016
318.418 1.53236529830335 -1.10741440454061 0.000847932638075088
318.438 1.55004640320678 -1.09255119701507 0.000851967730746433
318.458 1.56835427109868 -1.07667981490275 0.000843642544839297
318.478 1.5872680368346 -1.05975322645325 0.000823389615695183
318.498 1.60676375400412 -1.04172209785081 0.000792742565897453
318.518 1.62681439493083 -1.02253479321426 0.000754336105262099
318.538 1.64738978231946 -1.0021374298662 0.000711747699993838
318.558 1.66845583737365 -0.98047448629391 0.000667755933247942
318.578 1.68997382791381 -0.95748941011025 0.000622598865708882
318.598 1.7119003000242 -0.933124673322819 0.000573815704735442
318.618 1.7341870780529 -0.907321772333955 0.000516246804352472
318.638 1.75678125055802 -0.880021264633407 0.000442270257388826
318.658 1.77962501571544 -0.851163172417614 0.000344404408937106
318.678 1.80265552672657 -0.820687386208982 0.000217910369810524
318.698 1.82580487776459 -0.788533701548555 6.10286086822898e-05
318.718 1.84900010397437 -0.754641818996009 -0.000125021047921448
318.738 1.87216305559942 -0.718951433902632 -0.000336213553053944
318.758 1.89520901337803 -0.681403223914101 -0.000567634151107494
318.778 1.91804530393938 -0.641939836473244 -0.000815393889581427
318.798 1.94057117393044 -0.600505978593033 -0.0010768037565069
318.818 1.96267779001602 -0.55704841685657 -0.00135037468045895
318.838 1.98424825181684 -0.511516211847519 -0.0016358301719007
318.858 2.00515773422861 -0.463863296884765 -0.00193424537809941
318.878 2.02527362974119 -0.414051056757066 -0.00224818613801623
318.898 2.04445556137667 -0.362048562153488 -0.00258172162367951
318.918 2.06255538268933 -0.307832569663393 -0.00294042434017022
318.938 2.07941721274868 -0.251387623778119 -0.00333117118972429
318.958 2.09487782095209 -0.192707178909435 -0.00375995517677536
318.978 2.10876701183754 -0.131794721407964 -0.00422969711299085
